,x,y,avgE,stdE,avgFx,avgFy,stdFx,stdFy,loss,type,generation,E_1,E_2,E_3,E_4,E_5,Fx_1,Fx_2,Fx_3,Fx_4,Fx_5,Fy_1,Fy_2,Fy_3,Fy_4,Fy_5
459,0.22073579,-1.103679,10.396123,2.780993,-7.697591,21.776703,8.357551,5.541294,3.618716,contour,2,14.163174,9.053726,12.22484,9.399288,7.1395826,-17.832872,-5.7758374,-13.1213045,-5.907585,4.1496363,28.124165,16.438534,26.871529,16.550936,20.89835
460,0.24481605,-1.103679,10.577046,2.982279,-7.323806,21.637518,8.673782,5.78321,3.7721367,contour,2,14.594339,9.184693,12.537345,9.538152,7.0307,-17.976696,-5.0742645,-12.8320875,-5.625668,4.8896675,28.16658,16.10094,27.047565,16.119469,20.753017
461,0.2688963,-1.103679,10.748644,3.1919916,-6.9257116,21.49964,8.991791,6.0286775,3.9305236,contour,2,15.0289,9.296977,12.842795,9.670243,6.9043055,-18.11501,-4.234114,-12.536961,-5.3460608,5.603569,28.20525,15.75963,27.234627,15.686848,20.611832
462,0.2929766,-1.103679,10.910549,3.4100215,-6.522395,21.365534,9.307123,6.276057,4.0914764,contour,2,15.466713,9.38817,13.141134,9.795653,6.761072,-18.246414,-3.3398776,-12.242285,-5.0705566,6.28714,28.241077,15.422226,27.434107,15.254932,20.475315
463,0.31705686,-1.103679,11.062922,3.635954,-6.1381216,21.237774,9.608678,6.5232606,4.247971,contour,2,15.907587,9.458325,13.432416,9.914495,6.601786,-18.369087,-2.5064569,-11.9507065,-4.800924,6.936557,28.275171,15.0978985,27.646566,14.825552,20.343664
464,0.3411371,-1.103679,11.20648,3.8691006,-5.7924204,21.118322,9.883029,6.7686386,4.3912044,contour,2,16.35129,9.510149,13.716711,10.026928,6.4273086,-18.48072,-1.8292445,-11.661687,-4.538885,7.548416,28.308912,14.793648,27.871807,14.400489,20.216732
465,0.3652174,-1.103679,11.342263,4.1085405,-5.493402,21.00813,10.1209135,7.011472,4.514949,contour,2,16.797516,9.548021,13.994053,10.133163,6.238576,-18.57846,-1.3495593,-11.372641,-4.286125,8.119776,28.343933,14.512245,28.109024,13.98146,20.093979
466,0.38929766,-1.103679,11.471399,4.3533125,-5.238593,20.90734,10.319597,7.2518578,4.6172194,contour,2,17.2459,9.576658,14.264394,10.233435,6.0365977,-18.658932,-1.0576956,-11.080192,-4.0442743,8.648113,28.382149,14.252887,28.357012,13.570105,19.974506
467,0.41337794,-1.103679,11.594846,4.60242,-5.020232,20.815655,10.480643,7.490201,4.6989646,contour,2,17.695972,9.600181,14.527629,10.328039,5.82244,-18.718369,-0.9178044,-10.78131,-3.8148973,9.131229,28.42568,14.013116,28.614346,13.167971,19.857151
468,0.4374582,-1.103679,11.713398,4.8549447,-4.829938,20.732737,10.606771,7.7269063,4.762013,contour,2,18.147186,9.6217575,14.78356,10.41728,5.597213,-18.752962,-0.89024276,-10.474016,-3.5994995,9.567032,28.476698,13.790386,28.879461,12.7765045,19.740612
469,0.46153846,-1.103679,11.82763,5.1100183,-4.661174,20.658258,10.700202,7.962121,4.8079977,contour,2,18.5989,9.643692,15.031987,10.501514,5.3620844,-18.759428,-0.9424846,-10.157779,-3.3995025,9.953323,28.537193,13.582729,29.150742,12.397028,19.623611
470,0.48561874,-1.103679,11.938033,5.366829,-4.5099044,20.591978,10.762391,8.1957035,4.838066,contour,2,19.050411,9.667605,15.272704,10.581134,5.1182747,-18.735794,-1.0514115,-9.833595,-3.216255,10.287535,28.608606,13.388845,29.426598,12.030748,19.505058
471,0.509699,-1.103679,12.044957,5.624529,-4.3744936,20.533566,10.794347,8.427177,4.853103,contour,2,19.50098,9.694662,15.505535,10.656554,4.867075,-18.682224,-1.2019066,-9.503852,-3.0509799,10.566494,28.691477,13.207972,29.705482,11.678732,19.384144
472,0.53377926,-1.103679,12.1488285,5.882394,-4.2553487,20.482645,10.797022,8.6557865,4.853773,contour,2,19.949934,9.725746,15.730396,10.72822,4.6098585,-18.601559,-1.3845954,-9.172086,-2.9047437,10.786232,28.785227,13.039708,29.985966,11.341888,19.26043
473,0.55785954,-1.103679,12.250054,6.13968,-4.154471,20.43871,10.771472,8.880545,4.840707,contour,2,20.39667,9.7615595,15.947286,10.796609,4.348117,-18.499187,-1.5939368,-8.842689,-2.778377,10.941832,28.888163,12.883848,30.266747,11.020964,19.13382
474,0.5819398,-1.103679,12.349088,6.39568,-4.074945,20.401173,10.718683,9.100378,4.8144016,contour,2,20.840748,9.802699,16.156322,10.862191,4.083458,-18.382168,-1.8268374,-8.520713,-2.6723332,11.027308,28.99791,12.740291,30.546654,10.716482,19.004524
475,0.6060201,-1.103679,12.446501,6.6497297,-4.0204945,20.36944,10.639213,9.3142805,4.7750454,contour,2,21.281912,9.849719,16.357754,10.925468,3.8176548,-18.257973,-2.0817866,-8.211763,-2.5864801,11.035532,29.111898,12.608973,30.824638,10.428735,18.872974
476,0.6301003,-1.103679,12.542945,6.9011955,-3.9950733,20.342953,10.532863,9.521423,4.722475,contour,2,21.720062,9.903131,16.55196,10.986914,3.5526695,-18.133368,-2.3582911,-7.9220095,-2.5197976,10.958097,29.227806,12.489815,31.099709,10.1577,18.73973
477,0.6541806,-1.103679,12.639177,7.149436,-4.002725,20.321146,10.39859,9.721181,4.656199,contour,2,22.155266,9.963469,16.739487,11.046964,3.2906754,-18.01398,-2.656586,-7.658292,-2.4699912,10.785222,29.343735,12.382711,31.370922,9.902977,18.605392
478,0.67826086,-1.103679,12.736017,7.3937507,-4.0475636,20.303425,10.234608,9.913141,4.5755734,contour,2,22.5877,10.031254,16.92106,11.105974,3.0341039,-17.904503,-2.977468,-7.428262,-2.433158,10.505575,29.458076,12.287509,31.637295,9.663738,18.470509
479,0.70234114,-1.103679,12.834432,7.633444,-4.133957,20.289074,10.038628,10.09701,4.479898,contour,2,23.01767,10.107059,17.09758,11.1642065,2.7856817,-17.809273,-3.3222318,-7.2405415,-2.4038477,10.1061,29.569273,12.204015,31.897797,9.438745,18.33554
480,0.7264214,-1.103679,12.935483,7.8677707,-4.2669196,20.277267,9.808101,10.272534,4.368614,contour,2,23.445557,10.191461,17.270184,11.221761,2.5484695,-17.732723,-3.6926894,-7.1047754,-2.3762054,9.571783,29.675688,12.131985,32.15134,9.226545,18.200771
481,0.7505017,-1.103679,13.040361,8.095908,-4.452845,20.267166,9.54034,10.439337,4.241332,contour,2,23.871874,10.285124,17.440252,11.278635,2.3259192,-17.679598,-4.0912356,-7.0317125,-2.347126,8.885448,29.775547,12.071146,32.396805,9.026035,18.066292
482,0.77458197,-1.103679,13.1504345,8.316935,-4.7005854,20.258114,9.232426,10.596744,4.0977573,contour,2,24.297245,10.38875,17.609432,11.334824,2.121919,-17.654821,-4.5209627,-7.0332127,-2.321476,8.027536,29.867098,12.021191,32.63303,8.837315,17.931934
483,0.7986622,-1.103679,13.267342,8.529838,-5.02246,20.249811,8.880917,10.743598,3.9375362,contour,2,24.722408,10.5031395,17.77968,11.3906,1.9408646,-17.663261,-4.985825,-7.1222906,-2.3169076,6.975979,29.948755,11.981787,32.858826,8.66243,17.797264
484,0.82274246,-1.103679,13.393036,8.73342,-5.4341445,20.242289,8.481651,10.878368,3.760374,contour,2,25.148216,10.629191,17.953264,11.446815,1.7877038,-17.709496,-5.4908953,-7.313201,-2.3632398,5.706094,30.019264,11.95256,33.072945,8.50515,17.661507
485,0.84682274,-1.103679,13.529905,8.926345,-5.9530416,20.235575,8.0304,10.999568,3.5665448,contour,2,25.57565,10.767955,18.13283,11.505093,1.6680237,-17.797722,-6.042658,-7.62158,-2.4939604,4.1907115,30.07775,11.933079,33.274067,8.369453,17.523533
486,0.870903,-1.103679,13.6807375,9.107086,-6.596196,20.229319,7.5249505,11.106236,3.3578622,contour,2,26.005737,10.9206505,18.321402,11.567813,1.5880835,-17.931816,-6.649433,-8.064658,-2.7354841,2.4004126,30.123644,11.922791,33.46068,8.257675,17.381784
487,0.8949833,-1.103679,13.848709,9.273872,-7.3796263,20.222519,6.968383,11.198106,3.138369,contour,2,26.439648,11.088718,18.52246,11.637852,1.5548761,-18.115538,-7.321891,-8.661527,-3.1032946,0.30411762,30.156609,11.920933,33.631023,8.169736,17.23426
488,0.91906357,-1.103679,14.037397,9.424813,-8.319615,20.21359,6.3732667,11.275411,2.914385,contour,2,26.878616,11.273914,18.739952,11.718373,1.5761493,-18.35276,-8.073687,-9.433449,-3.6081724,-2.1300025,30.176365,11.926406,33.78296,8.103748,17.078468
489,0.9431438,-1.103679,14.250793,9.557797,-9.435095,20.20052,5.7671223,11.338567,2.6938899,contour,2,27.323994,11.4783325,18.978374,11.812862,1.6604195,-18.647741,-8.922169,-10.404154,-4.2681665,-4.9332457,30.182571,11.937595,33.913857,8.057156,16.911415
490,0.96722406,-1.103679,14.493396,9.670593,-10.74961,20.180939,5.200117,11.387877,2.4854565,contour,2,27.77721,11.704559,19.24283,11.925453,1.8169323,-19.00535,-9.889143,-11.600114,-5.1188498,-8.13459,30.174696,11.9522,34.020508,8.027659,16.729624
491,0.99130434,-1.103679,14.770323,9.760802,-12.291291,20.15215,4.7547197,11.423441,2.2971869,contour,2,28.239845,11.955761,19.53909,12.061356,2.0555756,-19.43126,-11.001459,-13.050739,-6.2146263,-11.758379,30.15193,11.967066,34.09906,8.013488,16.52921
492,1.0153847,-1.103679,15.08742,9.826003,-14.0905,20.111073,4.5477095,11.445246,2.1359272,contour,2,28.71363,12.235822,19.873665,12.22723,2.3867536,-19.93209,-12.291456,-14.788385,-7.618885,-15.821687,30.11316,11.978096,34.144924,8.013151,16.306004
493,1.0394648,-1.103679,15.451239,9.863663,-16.176342,20.054153,4.697357,11.453195,2.0065286,contour,2,29.20045,12.54945,20.253887,12.431231,2.8211434,-20.515572,-13.796902,-16.848085,-9.389908,-20.331217,30.05689,11.980234,34.152847,8.025022,16.05579
494,1.0635451,-1.103679,15.868991,9.871403,-18.574223,19.977486,5.2536507,11.447228,1.910723,contour,2,29.702408,12.902357,20.687958,12.682758,3.3694456,-21.190708,-15.560539,-19.266914,-11.572583,-25.280365,29.98124,11.967541,34.116947,8.047144,15.774567
495,1.0876254,-1.103679,16.348448,9.847091,-21.304804,19.876896,6.171013,11.427196,1.8456867,contour,2,30.221825,13.301301,21.184975,12.992131,4.04201,-21.967976,-17.628872,-22.082655,-14.198171,-30.646324,29.883904,11.933325,34.030914,8.077381,15.458971
496,1.1117057,-1.103679,16.897831,9.789051,-24.383467,19.748201,7.35641,11.392842,1.8031645,contour,2,30.761312,13.754211,21.754948,13.370279,4.848416,-22.859531,-20.050419,-25.331703,-17.287373,-36.388283,29.76209,11.870277,33.888287,8.113687,15.106672
497,1.1357859,-1.103679,17.525642,9.696134,-27.819382,19.587433,8.717832,11.343763,1.769983,contour,2,31.323788,14.270164,22.408707,13.828518,5.797036,-23.879534,-22.87311,-29.045893,-20.851616,-42.446743,29.612444,11.770613,33.682922,8.154358,14.716844
498,1.1598662,-1.103679,18.240507,9.567938,-31.613958,19.391106,10.17887,11.279458,1.7302178,contour,2,31.91252,14.859365,23.157738,14.378325,6.8946,-25.044361,-26.140696,-33.24827,-24.891766,-48.744694,29.430973,11.62632,33.409546,8.198192,14.290512
499,1.1839465,-1.103679,19.050999,9.404888,-35.759056,19.15646,11.677392,11.19943,1.6685934,contour,2,32.531246,15.5329685,24.013954,15.031043,8.145799,-26.372952,-29.888256,-37.947887,-29.39536,-55.190807,29.212965,11.429499,33.06456,8.244465,13.830795
